Longitude,Latitude,MO,YEAR,PRECTOTCORR
9.348515504033744,14.83900422374238,8,1989,310.93
9.348515504033744,14.83900422374238,8,1990,178.71
9.348515504033744,14.83900422374238,8,1991,300.39
9.348515504033744,14.83900422374238,8,1992,209.68
9.348515504033744,14.83900422374238,8,1993,227.52
9.348515504033744,14.83900422374238,8,1994,363.41
9.348515504033744,14.83900422374238,8,1995,292.31
9.348515504033744,14.83900422374238,8,1996,275.14
9.348515504033744,14.83900422374238,8,1997,212.31
9.348515504033744,14.83900422374238,8,1998,157.63
9.348515504033744,14.83900422374238,8,1999,266.6
9.348515504033744,14.83900422374238,8,2000,227.32999999999998
9.348515504033744,14.83900422374238,8,2001,176.54
9.348515504033744,14.83900422374238,8,2002,244.24
9.348515504033744,14.83900422374238,8,2003,182.71
9.348515504033744,14.83900422374238,8,2004,164.11
9.348515504033744,14.83900422374238,8,2005,271.75
9.348515504033744,14.83900422374238,8,2006,313.37
9.348515504033744,14.83900422374238,8,2007,195.39
9.348515504033744,14.83900422374238,8,2008,361.13
9.348515504033744,14.83900422374238,8,2009,255.63
9.348515504033744,14.83900422374238,8,2010,408.9
9.348515504033744,14.83900422374238,8,2011,304.36
9.348515504033744,14.83900422374238,8,2012,384.13
9.348515504033744,14.83900422374238,8,2013,240.45
9.348515504033744,14.83900422374238,8,2014,265.09000000000003
9.348515504033744,14.83900422374238,8,2015,195.84
9.348515504033744,14.83900422374238,8,2016,180.79
9.348515504033744,14.83900422374238,8,2017,176.68
9.348515504033744,14.83900422374238,8,2018,326.44
9.348515504033744,14.83900422374238,8,2019,284.45
9.348515504033744,14.83900422374238,8,2020,162.52
9.348515504033744,14.83900422374238,8,2021,209.23999999999998
9.348515504033744,14.83900422374238,8,2022,241.78
9.348515504033744,14.83900422374238,8,2023,220.13
9.348515504033744,14.83900422374238,9,1981,273.18
9.348515504033744,14.83900422374238,9,1982,233.72
9.348515504033744,14.83900422374238,9,1983,188.24
9.348515504033744,14.83900422374238,9,1984,118.26
9.348515504033744,14.83900422374238,9,1985,173.27
9.348515504033744,14.83900422374238,9,1986,286.7
9.348515504033744,14.83900422374238,9,1987,140.82999999999998
9.348515504033744,14.83900422374238,9,1988,271.0
9.348515504033744,14.83900422374238,9,1989,196.12
9.348515504033744,14.83900422374238,9,1990,198.86
